0.,1.
5.,1.6486024392035465
10.,2.71776295260399
15.,4.479955979919084
20.,7.383814365130341
25.,12.167376004183012
30.,20.043033361712425
35.,32.99770349631651
40.,54.274923865104505
45.,89.13551047392254
50.,146.02143892385834
55.,238.24110609867157
60.,386.16183341345715
65.,619.4315982425759
70.,977.620548505801
75.,1505.720168946305
80.,2239.458762075394
85.,3179.075351214577
90.,4264.2613413088275
95.,5377.655999063684
100.,6389.531537232994
105.,7212.691407379641
110.,7824.055386715032
115.,8248.097552081246
120.,8528.447090856842
125.,8707.968253934552
130.,8820.583126573989
135.,8890.317830170978
140.,8933.15386227611
145.,8959.336932858436
150.,8975.292679841345
155.,8984.998048074414
160.,8990.894884451593
165.,8994.475269058375
170.,8996.648271738586
175.,8997.966776110832
180.,8998.766677742971
185.,8999.251911901356
190.,8999.546246791771
195.,8999.724779307562
200.,8999.833068203272
