0,0.
10,0.004704245915070168
20,0.008104475195893367
30,0.0099233972432531
40,0.010380727665220125
50,0.009899330508374366
60,0.008895390594381236
70,0.007684569638163863
80,0.00646776483174537
90,0.005353048215914566
100,0.004385750311268729
110,0.003574117276752499
120,0.0029072904659749096
130,0.0023664262695081025
140,0.0019308895185239728
150,0.0015813196993542198
160,0.0013008848717641506
170,0.001075571566544894
180,0.000894013717995328
190,0.0007471386709851902
200,0.00062777294677234
400,0.00004280971119448382
600,5.2264278548238955e-6
