0.,0.15800002219828255
10.,0.16534282147245905
20.,0.17191788447938108
30.,0.17780800025530774
40.,0.18308745273007687
50.,0.18782247333319385
60.,0.19207191272949292
70.,0.19588797879724437
80.,0.19931696334434418
90.,0.20239992078360033
100.,0.20517328382869085
110.,0.20766941276063638
120.,0.20991708061471545
130.,0.21194189932311788
140.,0.2137666928492658
150.,0.2154118234632496
160.,0.21689547697864991
170.,0.21823391224490185
180.,0.21944167959973798
190.,0.2205318124030779
200.,0.22151599523117652
210.,0.22240471182224258
220.,0.22320737543558306
230.,0.22393244391357614
240.,0.22458752141468047
250.,0.2251794485105285
260.,0.2257143821050706
270.,0.22619786643319056
280.,0.22663489622520855
290.,0.22702997297781446
300.,0.2273871551474173
310.,0.22771010297539263
320.,0.2280021185634881
330.,0.22826618173934873
340.,0.228504982184787
350.,0.22872094824137296
360.,0.22891627275775975
370.,0.22909293629971703
380.,0.2292527280061256
390.,0.2293972643413613
400.,0.22952800596586345
410.,0.22964627292164363
420.,0.22975325830755614
430.,0.229850040599882
440.,0.2299375947568261
450.,0.23001680223057727
460.,0.23008845999737254
470.,0.23015328870432322
480.,0.23021194002139186
490.,0.23026500327771698
500.,0.23031301145329353
510.,0.23035644658973708
520.,0.2303957446773597
530.,0.23043130006998738
540.,0.2304634694737653
550.,0.2304925755515597
560.,0.23051891018041012
570.,0.23054273739576595
580.,0.23056429605289708
590.,0.23058380223287514
600.,0.2306014514178228
610.,0.23061742045771125
620.,0.2306318693488044
630.,0.2306449428418899
640.,0.230656771896671
650.,0.23066747499710347
660.,0.23067715934102817
670.,0.23068592191615822
680.,0.23069385047331611
690.,0.23070102440676069
700.,0.2307075155505018
710.,0.23071338889863907
720.,0.2307187032569901
730.,0.23072351183257767
740.,0.2307278627669114
750.,0.23073179961843274
760.,0.23073536179897827
770.,0.23073858496864721
780.,0.2307415013930452
790.,0.23074414026649204
800.,0.23074652800443932
810.,0.2307486885080349
820.,0.23075064340348803
830.,0.2307524122586396
840.,0.23075401277890706
850.,0.23075546098457106
860.,0.23075677137118208
870.,0.2307579570546937
880.,0.23075902990277758
890.,0.2307600006536381
900.,0.2307608790235148
910.,0.23076167380395152
920.,0.23076239294980613
930.,0.23076304365888256
940.,0.23076363244398299
950.,0.2307641651981014
960.,0.23076464725341256
970.,0.2307650834346454
980.,0.23076547810737758
990.,0.2307658352217316
1000.,0.23076615835191464
